label,comment,id,0,1,pred
0,味道很好，药膳的味道。感觉很补,45,1.0,4.527591409425602e-13,0
0,感觉味道还是不错的，团购确实便宜些,46,1.0,2.2306723747185676e-38,0
1,和室友一起吃了全体拉肚子 今天是第二天又拉了三次,47,3.0449219797236394e-16,1.0,1
0,团购划算些，自家粑粑好吃，就是套餐内的菜不能换,48,1.0,5.752731463884968e-17,0
0,开车过来吃的！味道挺好、环境也不错！以后聚餐就这家了！,49,1.0,2.0457575646894325e-20,0
0,我明明叫的两份稀饭，看不到吗？再也不买了,50,0.9998571872711182,0.00014275450666900724,0
0,不是毛血旺么.咋是一盆豆芽呢.从来不写评价的我实在忍不住了.本来饿死了.现在没胃口了.啃面包吧…………,51,0.9999328851699829,6.710344314342365e-05,0
1,#【鲜切】海南香蕉王#吃完反胃想吐，整晚都干呕！#《鲜切》苹果#难吃，又不甜！网购第一次差评！放心，如果明天人还是这样，一定会找你们的,52,0.02089850790798664,0.9791015386581421,1
0,可以 环境不错 服务不错 味道不错,53,1.0,0.0,0
0,服务很不错，味道有点欠佳，速度比较慢,54,1.0,2.0366829783657808e-23,0
0,三个字，好难吃！！,55,0.9988546371459961,0.001145393354818225,0
0,聚划算！！而且巨好吃！！！ 还送货！！,56,1.0,1.9313360704573164e-35,0
1,卧槽绝对地沟油，油都是黑色的,57,0.009284463711082935,0.990715503692627,1
0,非常好吃，老板非常大方，吃完后还送一份醪糟汤圆,58,1.0,1.5387240224491023e-16,0
0,要得酸菜，酸汤，给我的啥子？根本就没有昨晚的好吃,59,0.9993845224380493,0.0006154830334708095,0
0,这个不是正宗的幸福西饼，特别难吃,60,1.0,2.471596603596804e-13,0
0,讲真，味道不怎么样,61,1.0,2.379751284919962e-09,0
0,一直都在她家吃的羊肉粉，味道很正宗好吃强烈推荐,62,1.0,4.590213434957849e-21,0
0,老顾客了，不仅汤锅很赞，炒菜也超赞！,63,1.0,2.911405838634806e-11,0
0,很喜欢很喜欢很喜欢  好便宜的！很划算,64,1.0,1.7349954990091256e-33,0
0,味道很好，虾肉更是好吃，就是螃蟹有点瘦,65,1.0,6.532150037888429e-14,0
0,味道很好很不错,66,1.0,9.930093348346856e-16,0
0,吃了一口都不想吃了，太难吃了，肉都变味了，不知道用的什么肉。,67,0.19236987829208374,0.8076301217079163,1
0,味道非常不错，都是这家的老客户了。,68,1.0,6.1833203524289615e-19,0
0,炒饭居然都吵糊了，可能是重庆天气太热了,69,0.5273967981338501,0.4726031720638275,0
1,我勒个去  吃到一半吃掉一只蟑螂 刚想吃一下看着不对  太恶心了,70,4.670813432208765e-13,1.0,1
0,菜品新鲜，份量足,71,1.0,2.175115014317608e-13,0
0,很好喝，妹妹态度也好，去过几次了，爱喝奶茶好,72,1.0,1.3023721945999104e-14,0
0,排队的人很多牛排有点小，不过配菜挺多的～好评,73,1.0,1.435280016490685e-20,0
1,一点芝士都没有，差，差，差，难吃。配送也慢。一点也不开心。,74,0.9984638690948486,0.0015361096011474729,0
0,辣鸡的一逼，吃了两口就扔了,75,0.10372169315814972,0.8962782621383667,1
0,好多人吃，大厅都满了，味道不错，值得,76,1.0,2.070236617824747e-19,0
0,很棒，猫猫好可爱！老板很热情，是个放松的好地方,77,1.0,0.0,0
0,第二次到店消费，服务菜品都不错。团购性价比高些，烤鸭味道色、香、味、美。一家人吃得很开心。,78,1.0,0.0,0
0,菜品不错服务周到味道也挺好，就是素菜少了点,79,1.0,3.329354139928152e-14,0
0,好   味道挺好的  去了几次了  关键是态度挺好  不会像有些人说的   是团购就会态度不好,80,1.0,9.105679663214624e-19,0
0,第二次来啦，榴莲披萨还是那么棒！！意面也很不错,81,1.0,0.0,0
0,非常满意的一次就餐，服务员态度非常的好，上菜速度非常快，下次还会再来的，鲁西肥牛我爱你！,82,1.0,0.0,0
0,挺好的，巧克力的，很好看，性价比高,83,1.0,1.3377004115287741e-20,0
0,一如既往的好喝，方便不排队，下次还会来,84,1.0,1.4632912598093982e-14,0
0,全是些海椒不是很好吃,85,1.0,7.788967248956169e-10,0
0,菜品比较多，酒水免费，口味也比较好~~~~,86,1.0,4.599673189023773e-16,0
0,服务周到，口味也比较好，好评。。。。,87,1.0,3.0926239347195406e-09,0
0,在机场找到的、味道不错哦，经济又实惠,88,1.0,1.0565869956735696e-08,0
0,菜品新鲜，物美价廉，朋友们一致好评#麻椒菌花# #梅子酒#,89,1.0,8.326943003832875e-28,0
0,就是地方不是很好找 找了两三次 老板人超级好 东西也好吃 推荐推荐,90,1.0,0.0,0
0,就在学林街这里，比较好找。最主要的是干锅味道不错。我和男朋友两个人吃得饱饱的，分量足而且味道好哟～,91,1.0,0.0,0
0,太咸，没法吃，希望大家慎重点餐,92,0.9961497783660889,0.0038501915987581015,0
1,汉堡里面的肉都是生的。而且还有一个汉堡没有，而且薯条量少又难吃，,93,0.5947890281677246,0.4052109718322754,0
0,看起一份很多，其是是骗人的，可能一份只有两根，我点了十五份菜煮了只有一半盒，一个人都不够吃，还花了四十几块钱，完全是尖商，建议点餐的朋友不要再点他们家。味道不好，份量更行,94,1.0,2.4536811471520537e-10,0
0,好吃，实惠，里面还有免费的蛋炒饭，银耳汤,95,0.9999920129776001,7.963355528772809e-06,0
0,食材新鲜，环境优雅，价格合理，嗯，食材也很充足。各式各样糕点也很漂亮。牛排呀，大虾呀，还有扇贝食材都很新鲜，很好吃，甜点也不错。是回头客哟。,96,1.0,0.0,0
0,还可以，味道一般吧，就是没有下饭的菜,97,1.0,8.119537214888034e-14,0
1,泡芙都是霉的，每一个上面都有霉点！昨天晚上买的，今早上才发现！！我居然吃了四五个，想着都要吐了！！,98,0.6578413844108582,0.34215858578681946,0
0,还不错，适合三两个朋友一起去喝个早茶。,99,1.0,8.376720681620145e-25,0
0,还不错 蛮好吃,100,1.0,3.903162872726273e-20,0
0,一如既往的喜欢这里   好吃好吃好吃极了,101,1.0,0.0,0
0,味道不错   菜量一般,102,1.0,1.7889200320739262e-14,0
1,能告诉我为什么米饭是馊的吗,103,1.0294481239681019e-10,1.0,1
0,一如既往的好！位置好找，服务态度也可以。最喜欢桂花米酒汤圆！！！#红糖糍粑# #桂花米酒小汤# #脆皮春卷#,104,1.0,7.734276612139247e-30,0
0,味道不错 鱼也不错 人很多 挺喜欢的,105,1.0,0.0,0
0,团了好多次啦 很好吃很香 生意很好,106,1.0,1.0827802901864917e-31,0
0,吃的牛肉粉，味道很好，量也很足，老板态度超级好~ 值得推荐！下次还要去吃~,107,1.0,1.283026253217705e-23,0
0,上菜速度快 服务到位 值得推荐,108,1.0,7.92975798991941e-28,0
0,经济实惠  味道也不错 下次就选定你们家了  只是有一点同价位也不能换菜 如果能改一下就好了！,109,1.0,1.5134249965989384e-30,0
0,就在我家对面，非常好，吃的很满意，服务员对我挺好的，还会再去的,110,1.0,1.6764890799388088e-13,0
1,不知怎么的，泡椒血旺是臭的！,111,1.2583689812208153e-15,1.0,1
0,环境优雅安静舒适，菜品味道不错,112,1.0,7.386970944872964e-15,0
1,刚才掉地上了，说的重新送，是回收的吧，还有一块石头，太垃圾了，等了这么久，摔了我又没有怪你们，还来回收了送来，真的够了,113,0.982371985912323,0.017628023400902748,0
0,菜品很新鲜  环境也不错 就是锅底太贵了,114,1.0,0.0,0
0,味道赞，包装很漂亮，送货也很快，娃娃胸前的三朵粉色花里都有纸片状的固体，不知道是什么，能不能食用,115,0.9999998807907104,9.932860223216267e-08,0
0,味道好，服务态度好。分量足。值得再次来品尝。,116,1.0,0.0,0
0,不错，实惠又好,117,1.0,6.348595045473148e-20,0
0,不错，经常来的，吃了N次了，爽歪歪,118,1.0,1.0865809120519376e-12,0
0,多年老店，味道好，服务好。推荐。,119,1.0,1.5300125197852675e-26,0
0,除了位置有点难找，其他都挺好，是看着现做的，喝的是奶味重的，挺不错,120,1.0,4.305260314918513e-10,0
0,据说不错，帮别人团购的。团购很划算,121,1.0,7.60726612444612e-27,0
0,跟同学来过好几次了，好评好评感,122,1.0,1.2362526101695931e-17,0
1,饭是馊的，怎么看都不想香辣鸡,123,6.272467345525001e-08,0.9999998807907104,1
0,还可以，糊辣壳很有特色，味道也很好，唯一美中不足的是面条，我比较喜欢吃面，南川的面店基本上都试吃过了，总结起来大多数店里的面都是南川本地供货的，南川本地制作的面吃起来碱性很重，口感欠佳，所以我一般只固定吃那么两三家的面。博赛那边也有一家黑娃面，它的面条就很好吃，起初还以为是同一家的诶。当然，我不是说东风路这家黑娃面不好，很好，很有特色，味道也很正宗，若是没我这么挑剔的人，是相当不错的选择。店家若是想要精益求精呢，个人建议可以考虑换家供货商，不知道卖家和对面的重庆小面熟不，她家的面条就挺好，听说是从万盛拿的,124,1.0,5.067744401204832e-12,0
0,菜和饭一个餐盒  量少没汤,125,0.9999945163726807,5.444406269816682e-06,0
0,味道很好，分量较足，已经光顾很多次了。,126,1.0,9.28869481331418e-11,0
0,突然想和老公想出去打个牙祭，真心没让我失望啊～味道很不错，价格也划算～吃完后真的是扶墙的节奏～老公的评价是：这是我吃过的同类型价位的二人餐里面，性价比最高，评分最高的一家～还会再来哦～梅子酒很加分～一口肉，一口酒～太开心了,127,1.0,0.0,0
1,花甲已经臭掉了、汤汁还有一股馊味,128,1.1397544019686734e-09,1.0,1
0,味道不错。环境也好，推荐大家去。还有川剧变脸,129,1.0,0.0,0
0,你一如既往的好吃，现烤披萨我喜欢。,130,1.0,1.7424190350004084e-16,0
0,位置太好找了，味道也很好，就是生意太好等了一会,131,1.0,1.0995844235139884e-08,0
0,好吃！已经是他们家的常客啦！味道棒棒的！,132,1.0,6.403876723608953e-14,0
0,价廉物美，什么都很好,133,0.9942459464073181,0.005754045210778713,0
0,味道太差，份量不足，只有5寸，没有比萨奶酪的丝，和大饼一样，还没有自己做的好吃。,134,0.9983705878257751,0.0016294290544465184,0
0,味道非常棒，强烈推荐，一百还去,135,1.0,3.7311207725862494e-13,0
0,很满意味道不错已经买过很多次了,136,1.0,1.9390331168104647e-15,0
0,味道不错 值得一去 很赞 很好吃,137,1.0,0.0,0
0,巴萨奴纳家的牛排已经不是第一次吃了，牛排很不错，菜品种类多，甜品水果也多，每一天都推出不同的主题，感觉良好，希望以后有更多的惊喜,138,1.0,1.058965990492365e-15,0
0,环境好，食物好，店员耐心又和气,139,0.9999995231628418,4.817816261493135e-07,0
1,太垃圾了  东西还有臭的,140,3.457757219655147e-14,1.0,1
1,饭里有钢丝。第二次了。第一次没说,141,1.8221076869551212e-09,1.0,1
1,老 子 吃到一个钢丝球 没注意 吞下去了 还有一个铁丝 从嘴里抠了出来 弄得我喉咙都发炎了 ！吞口水都痛！我叫的外卖 完全不知道怎么去跟商家说！！！,142,1.977525667994533e-23,1.0,1
0,味道好，环境干净，性价比高，以后常来,143,1.0,9.520256456817863e-15,0
0,手枪鸡腿棒棒哒！超级好吃,144,1.0,4.385170300763298e-17,0
0,不错，第二次来了,145,1.0,2.4352947093183202e-23,0
0,味道好，绿豆糕超好吃～～～～～～～～～～～～,146,1.0,3.276734671844722e-38,0
0,蛋糕很漂亮，味道也很好。就是叉叉太小了，不好用。,147,0.9999731779098511,2.6879410143010318e-05,0
0,菜品很多然后环境也特别好，都团购了几次了，然后每次去的话，都感觉吃得饱饱的,148,1.0,2.431846934800079e-26,0
0,环境很好哟~  陪同学来的…味道也不错…  可惜是单反拍的…就不上图了,149,1.0,6.209575454416842e-36,0
0,买了两张省了20块，蛋糕挺好吃的。,150,0.9999897480010986,1.0283627489116043e-05,0
0,#椒麻兔# #鱼香黄鱼# #爱上蒸蛋# #青椒鱼# 都好吃，周一到周四不用排队很快 ！！！,151,1.0,3.087220826685035e-27,0
1,一打开就看到虫子 恶心得一天都吃不下饭...,152,3.14320360964025e-19,1.0,1
0,第一次来吃味道挺好我们都很喜欢，以后还要来买,153,1.0,1.129644473666161e-14,0
0,菜品新鲜，分量足，老板态度很好，已经来过很多次了,154,1.0,6.791471139806771e-13,0
0,在附近找了一家离我们比较近的来吃的，我们吃的双人套餐，价格很实惠，味道也不错，下次还会来的。,155,1.0,0.0,0
1,没有筷子，而且感觉一点都不新鲜，昨天晚上吃了，现在竟然拉肚子,156,1.1375689973336378e-10,1.0,1
1,吃到一半发现中间有根钢丝球，还拍了照片,157,9.609989670353314e-13,1.0,1
0,很不错啦，服务态度也很好，每次去生意都很好，上菜速度还是那么快嘿嘿，经常去呢,158,1.0,0.0,0
0,店面不大，但老板服务什么的一直都特别好，很喜欢去。,159,1.0,4.3306200639414705e-13,0
1,凉皮有味道了，吃完一天肚子都不舒服，拉肚子，不是第一次在这家吃了，希望有所改进,160,3.8540445140844426e-11,1.0,1
0,帅哥经理又帅，服务又好，以后会经常光顾他们家，为了帅哥经理去的哦,161,1.0,5.993632812284488e-10,0
0,根本没收到外卖～电话也不接……,162,0.920376718044281,0.07962331175804138,0
1,臭臭的，很难吃。各位小主不要点。,163,0.9146149754524231,0.08538500964641571,0
0,味道很不错，菜品新鲜！服务周到，店内环境不错，！,164,1.0,3.4493415226800754e-35,0
0,美团4人，实惠味道不错，重庆人的地道口味,165,1.0,1.874149611550899e-22,0
0,菜品口味可以，服务好，环境可以,166,1.0,0.0,0
0,我和朋友都超级满意！首先菜品特别多特别丰富，也很新鲜！饮料也相当多，随便喝！关键味道也很好！环境也很好啊！价格也便宜啊！总之很满意很满意～准备下次带家人来吃！朋友聚会或者家庭聚会都是极好的！,167,1.0,0.0,0
0,少了一份饭不说 补送还那么慢 你们就不能优先处理一下？要不是外卖不可以退鬼还吃这个,168,0.9802488684654236,0.019751179963350296,0
1,吃到一半突然有只虫！,169,1.3385576284538625e-13,1.0,1
1,这家店原来这么不卫生，吃到3盒饭都是小强腿，苍蝇，可惜忘了拍，最郁闷的是整只小强，吃得我们吐，你这卫生也太吓人了，以后谁还敢你家吃，本来这种情况你们就应该主动退款，但是居然给我们退了12元打发我们，7个同事可以作证绝对没说假话，我们一共点了7份，有3盒就是虫，简直无语了，最开始吃了两盒打电话都没叫退钱，就是觉得不是很夸张的恶心，但是同事之间没吃，然后吃的杂酱米线之间恶心了，小强整只，我只拍了两款，大家请欣赏，不管是不是倒霉吃到，但是送出的餐居然3盒有，说明你们太不卫生了#蹄花汤套饭##烫火腿套餐##杂酱米,170,3.6371393459442987e-25,1.0,1
0,送了一个小时，饿死了,171,0.9999954700469971,4.572279522108147e-06,0
0,还不错，带孩子吃的，下次还会来的，服务都很好，也对的起这个价格，,172,1.0,1.2518390559996661e-14,0
0,味道一如既往滴巴适，3大人3小孩，吃得肚子圆圆的！,173,0.9999974966049194,2.485422328390996e-06,0
0,14块钱的特色猪脚饭和那个23的陪什么开胃菜的猪脚饭分量和菜都是一模一样的，感觉被骗了,174,1.0,1.751997302790187e-08,0
0,去过几次了，老板人很好，味道也不错！,175,1.0,6.179150017973199e-18,0
1,难吃，而且一点不新鲜，吃完后拉肚子,176,7.073009955504972e-10,1.0,1
0,好吃，可以免费加米线。味道好，环境也好,177,1.0,5.850362836782293e-20,0
0,口味挺好的，喜欢,178,1.0,5.51709844476278e-10,0
0,服务生都好热情也好漂亮 位置很好找 装修超级棒 比起其他的火锅店 环境干净很多 尤其是那20万的马桶 好酷 不过这不是重点 重点是菜很好吃！虾丸超级Q还有我最爱的玉米烙,179,1.0,0.0,0
0,真心推荐！他们家的饮品味道都很好！！,180,1.0,3.467398602744824e-22,0
0,环境很好，服务不错，速度很快。,181,1.0,0.0,0
1,shen#秘制卤花甲##烤带子##烤扇贝王#花甲里面暴多的沙子，2人各吃一个就没吃下去的心情了，扇贝是一个划成2个，也是第一次开眼见了,182,0.47827526926994324,0.5217247009277344,1
1,筷子是坏的，有份饭里有头发,183,3.94158345556634e-14,1.0,1
0,还可以咯，,184,0.992255687713623,0.0077443309128284454,0
0,主要是口味还比较喜欢，上菜速度也快,185,1.0,3.459171651586012e-35,0
0,非常好，很喜欢，老板娘人很好,186,1.0,4.161892850384004e-34,0
0,2个人还吃不完，不错，很好吃哦,187,1.0,3.237090637305721e-30,0
1,根本没盐味，牛肉排骨都不新鲜，有异味，以前在这家点过好几次干锅都不像这样，不知道到是不是我用了优惠券，商家就以次充好。以后不会再光顾了,188,1.2731384300242925e-16,1.0,1
0,环境好，菜品也不错，服务很好,189,1.0,5.014676981531018e-16,0
0,还不错，吃了几次了。上菜速度超快！,190,1.0,1.2854116727322113e-16,0
0,服务很棒，烤肉酱很好吃，老板烤得也很好，拌饭也很好吃，绝对好评 #辣白菜饼# #牛肉拌饭# #肥牛五花肉#,191,1.0,3.1914990015952393e-25,0
0,味道很不错，跟那些所谓的自助餐简直不是一个档次，环境也很不错，值得去。,192,1.0,0.0,0
0,还有送货服务。,193,0.9999102354049683,8.977969991974533e-05,0
0,麻辣牛肉真好吃！鹅肠也不错！火锅的味道很好！人是真的多啊！！！,194,1.0,4.924915336657065e-11,0
0,点你这外卖，我还不如出校门吃了，***,195,0.7902930378913879,0.20970693230628967,0
0,挺好的，味道很好，两个人吃不完 #冬瓜# #红汤锅底# #莴笋头#,196,1.0,6.28807908520379e-11,0
0,好吃  已经是老顾客啦  可以值得去吃,197,1.0,1.0043556719578538e-20,0
0,挺好的 环境挺好的 味道也很赞 就是不团购不划算 图三288就那么三坨肉 那个感觉性价比太低了 早知道就不要那个了 哈哈哈哈哈哈哈 希望以后可以推出更多的团购套餐 还会再去的 还有就是 份量可以稍微多一点点 哈哈哈,198,1.0,0.0,0
0,味道可以。老板娘服务也很周到。很喜欢吃他家的乌鱼,199,1.0,0.0,0
0,牛肉很好吃，很有味道，特地带朋友过来吃的，老板服务很热情,200,1.0,3.959077808267059e-22,0
0,送货没问题，但我就想问问，我套餐里面的中可呢？上次就没给，我没说，这次又这样？,201,0.7185318470001221,0.28146812319755554,0
0,味道不错，菜品也挺多的，价格还便宜。。,202,1.0,1.3686543014917486e-14,0
0,喜欢吃这家的面块儿，味道很好。,203,0.9999936819076538,6.357173333526589e-06,0
0,不大好吃难吃 ,204,0.9846556186676025,0.015344405546784401,0
1,食材不好，吃了第二天拉肚子,205,5.765422628201122e-08,1.0,1
0,味道很不错！份量足！之前还担心不够！四个人够了！,206,1.0,0.0,0
0,不是很好吃，中锅的份量好少，配菜倒是挺多，第一次点，太失望,207,0.9999996423721313,3.084584818680014e-07,0
0,好吃，服务周道，很有意思很特别，很棒就在步行街中间，那个鱿鱼西施对面，好吃，味道棒棒哒，进店里就觉得香香的，比一般的火锅底料好吃，而且看着干净，味道一级棒，装修一级棒，反正感觉非常好，店里面生意火爆，好多人，服务员们态度也好好，没有因为团购而怠慢，板凳也非常有特色，非常不错有特色的一家，给你100分不怕你骄傲,208,1.0,0.0,0
0,超级差评，足足等了一个半小时，分量还很少，一串只有半串，两串只有一串，偷奸耍滑，最气人的是商家自作主张换掉菜品，也没跟我说一声，反正，没有一点让人满意的，lowlowlow,209,0.9998076558113098,0.00019241566769778728,0
0,量很足，两个人吃饱了噢。味道也很不错，吃了很多次了,210,1.0,0.0,0
0,好吃 干净 卫生 味道好 菜和饮料都很全,211,0.9999963045120239,3.7057156987430062e-06,0
0,第一次来这家，在门外看人挺多的，想着试一下，吃了很多家烤鸭，感觉他家烤鸭皮脆不腻，葱和黄瓜新鲜，自助调料选择比较多，个人比较喜欢他家的菌菇酱和青椒，鲜香突出，服务员给我们推荐了他们的新菜，糍粑红糖不多，没有太甜的感觉！口感还是挺不错的。                                                                           服务员，挺热情周到的，笑起来很甜，还送了一个小果盘。愉快的晚餐，下次还来！！希望这家店越来越好！,212,1.0,0.0,0
0,好吃不腻，还有点上瘾，吃了几次了,213,0.9999990463256836,9.459729994887311e-07,0
0,挺好的，已经来了很多次了,214,1.0,3.287456027886715e-13,0
0,味道不错，鸡蛋仔真心好吃。奶茶也好喝,215,1.0,6.95483384424711e-13,0
1,差评，猪蹄是坏的，都臭了，真恶心，再也不在这家点餐了！,216,2.2813678351903946e-16,1.0,1
1,我点的两份都是面，到手的两份都是米线。清汤香菇炖鸡米线还有一股异味。,217,0.8450987339019775,0.15490129590034485,0
0,菜品新鲜，麻辣味道鲜美，服务热情，环境很好。,218,1.0,1.6853383358003838e-35,0
0,和在外面买得不一样  肯定不是现做的  还特别贵,219,0.9999798536300659,2.009480340348091e-05,0
0,很好很实惠,220,1.0,7.735378205819931e-20,0
0,咖啡很好喝！蛋糕也好吃！很不错哦！,221,1.0,0.0,0
0,饭是真的少，特地买的2块的大份然后就这一点点？随便哪家一块分量的饭都比你大，辣鸡！！！,222,0.9995101690292358,0.0004898353945463896,0
0,菜不错 便宜又好吃 人很多 但是没花太久等位 很不错 很开心,223,1.0,0.0,0
0,很好吃，经常来，强力推荐，不错不错,224,1.0,0.0,0
0,菜品可口   味道好   价格优惠  上菜快 服务周到,225,1.0,9.331921415539572e-29,0
0,我点的肥牛 结果吃起一股羊骚味  绝对是放错了 其他菜品一般 ,226,0.2813172936439514,0.7186827063560486,1
0,不好吃，吃过最难吃的！郁闷了,227,0.9998995065689087,0.00010050505079561844,0
0,团购的还是特别划算，味道不错，鸡蛋仔比其他店铺甜点，比较喜欢,228,1.0,0.0,0
0,味道还行。,229,0.9996579885482788,0.00034199660876765847,0
1,确实不能不差评！龙利鱼有味道！滑肉没有熟有臭味！？真的无语！而且分量少！又咸！！ 第一次差评！确实以后不会来了！,230,0.03416925296187401,0.9658307433128357,1
0,环境很好  特别温馨  地方也好找  老板是个年轻的姐姐 去的时候看到了做的过程 放了好多蔓越莓  料足 味道超级棒  以后还会有很多diy推出  支持～,231,1.0,0.0,0
0,味道好，服务好，下次还会来,232,1.0,1.1684787995176422e-26,0
0,酸菜鱼简直不摆了！下次我只要酸菜鱼！巴适特色特色特色！可惜忘了照……,233,1.0,1.739987157086727e-17,0
0,原来19块，现在26，涨价了啊,234,0.9999417066574097,5.82893771934323e-05,0
0,味道不错，服务很好的说，性价比高，套餐分量巨足 #半只烤鸭#,235,1.0,1.4923685073519809e-29,0
0,很不错，比较有亮点,236,1.0,1.7223427659637054e-16,0
0,第一次吃饭这么清淡的冒菜，我点了多放醋，结果感觉就是在吃酸汤，别的味道基本没有,237,0.8451991081237793,0.1548009067773819,0
1,简直** 扇贝一点也不好吃 花甲全是空壳， 重点是拉肚子拉了三天人都拉晕了。 千万不要在这家,238,1.663860530202923e-14,1.0,1
0,特别慢，别人比我晚点半个小时的都送到吃完了，我还等了他很久，也不好吃,239,0.9996711015701294,0.00032896289485506713,0
1,我确实无语了，那么大两只虫在那扒起都送起来，之前喊一次里面就有一根毛，过了很久又喊一单，又是这样子，这个卫生让人质疑……,240,1.9747800578541888e-17,1.0,1
